0,15510
1,2938
2,1733
3,1428
4,1202
5,981
6,923
7,845
8,775
9,716
10,635
11,633
12,540
13,599
14,524
15,507
16,516
17,462
18,407
19,363
20,389
21,362
22,333
23,353
24,371
25,310
26,310
27,299
28,302
29,273
30,274
31,253
32,241
33,249
34,241
35,232
36,201
37,232
38,197
39,223
40,178
41,203
42,205
43,182
44,186
45,205
46,174
47,211
48,183
49,185
50,197
51,171
52,168
53,197
54,156
55,174
56,154
57,149
58,169
59,170
60,174
61,174
62,139
63,156
64,145
65,130
66,148
67,160
68,149
69,126
70,141
71,124
72,118
73,133
74,126
75,125
76,132
77,131
78,142
79,136
80,120
81,109
82,144
83,113
84,106
85,133
86,123
87,97
88,113
89,108
90,103
91,98
92,135
93,104
94,98
95,107
96,89
97,98
98,99
99,76
100,101
101,86
102,80
103,92
104,95
105,94
106,81
107,76
108,94
109,94
110,74
111,84
112,74
113,80
114,87
115,81
116,81
117,66
118,81
119,89
120,80
121,80
122,58
123,87
124,66
125,63
126,69
127,66
128,87
129,92
130,84
131,58
132,64
133,79
134,70
135,63
136,51
137,68
138,81
139,53
140,68
141,71
142,76
143,64
144,54
145,64
146,64
147,76
148,76
149,58
150,66
151,62
152,59
153,58
154,55
155,53
156,51
157,73
158,70
159,63
160,73
161,70
162,55
163,72
164,67
165,72
166,57
167,66
168,60
169,62
170,62
171,61
172,52
173,57
174,56
175,83
176,71
177,65
178,63
179,57
180,52
181,63
182,60
183,70
184,53
185,51
186,60
187,58
188,43
189,65
190,52
191,61
192,68
193,61
194,52
195,50
196,67
197,57
198,69
199,63
200,60
201,59
202,59
203,68
204,56
205,59
206,49
207,66
208,61
209,61
210,61
211,44
212,56
213,66
214,51
215,40
216,51
217,76
218,62
219,55
220,41
221,55
222,63
223,63
224,52
225,52
226,51
227,58
228,48
229,43
230,64
231,59
232,44
233,53
234,57
235,53
236,48
237,62
238,58
239,47
240,48
241,53
242,55
243,65
244,45
245,61
246,56
247,61
248,66
249,35
250,52
251,56
252,48
253,53
254,68
255,61
256,52
