0,242
1,590
2,368
3,277
4,213
5,190
6,152
7,130
8,108
9,116
10,90
11,91
12,75
13,89
14,89
15,78
16,69
17,70
18,64
19,54
20,56
21,52
22,47
23,56
24,53
25,46
26,40
27,38
28,46
29,53
30,58
31,43
32,50
33,53
34,39
35,26
36,42
37,39
38,35
39,36
40,40
41,43
42,29
43,48
44,47
45,58
46,33
47,32
48,36
49,39
50,30
51,38
52,35
53,50
54,41
55,30
56,27
57,29
58,31
59,30
60,43
61,27
62,41
63,34
64,45
65,41
66,28
67,34
68,29
69,26
70,25
71,31
72,34
73,29
74,26
75,34
76,21
77,36
78,27
79,30
80,30
81,28
82,27
83,33
84,17
85,28
86,27
87,28
88,23
89,25
90,29
91,26
92,25
93,26
94,22
95,28
96,16
97,19
98,20
99,22
100,28
101,28
102,29
103,19
104,19
105,21
106,24
107,25
108,24
109,20
110,28
111,27
112,27
113,22
114,32
115,17
116,21
117,24
118,21
119,25
120,25
121,32
122,27
123,30
124,28
125,19
126,18
127,29
128,32
129,24
130,22
131,27
132,21
133,25
134,18
135,24
136,20
137,17
138,28
139,20
140,23
141,20
142,20
143,29
144,14
145,26
146,16
147,23
148,20
149,24
150,19
151,24
152,19
153,23
154,19
155,22
156,17
157,24
158,11
159,30
160,15
161,11
162,17
163,13
164,15
165,18
166,14
167,22
168,20
169,25
170,26
171,19
172,26
173,25
174,17
175,28
176,25
177,22
178,22
179,19
180,26
181,17
182,17
183,24
184,27
185,17
186,25
187,24
188,28
189,27
190,29
191,25
192,28
193,22
194,18
195,28
196,21
197,20
198,20
199,32
200,23
201,19
202,26
203,27
204,33
205,31
206,17
207,24
208,17
209,20
210,26
211,33
212,19
213,23
214,32
215,22
216,23
217,17
218,23
219,15
220,28
221,21
222,17
223,21
224,18
225,20
226,26
227,22
228,25
229,28
230,28
231,27
232,28
233,23
234,25
235,32
236,36
237,30
238,32
239,32
240,29
241,34
242,35
243,40
244,42
245,52
246,45
247,52
248,64
249,67
250,59
251,77
252,75
253,102
254,138
255,167
256,270
257,153
258,126
259,79
260,69
261,72
262,53
263,49
264,33
265,32
266,29
267,27
268,29
269,14
270,21
271,13
272,22
273,23
274,29
275,16
276,21
277,10
278,15
279,16
280,14
281,18
282,8
283,15
284,13
285,17
286,7
287,9
288,11
289,10
290,12
291,8
292,8
293,10
294,17
295,13
296,10
297,10
298,9
299,15
300,8
301,8
302,9
303,13
304,10
305,5
306,10
307,14
308,8
309,7
310,9
311,15
312,14
313,7
314,8
315,9
316,10
317,12
318,12
319,9
320,12
321,10
322,6
323,11
324,5
325,11
326,5
327,23
328,16
329,7
330,14
331,9
332,6
333,9
334,14
335,8
336,7
337,11
338,12
339,8
340,10
341,6
342,9
343,12
344,19
345,8
346,10
347,4
348,8
349,4
350,7
351,6
352,11
353,9
354,12
355,6
356,5
357,8
358,8
359,4
360,8
361,12
362,8
363,6
364,7
365,7
366,10
367,5
368,7
369,8
370,5
371,8
372,2
373,5
374,9
375,14
376,5
377,8
378,2
379,3
380,6
381,3
382,5
383,10
384,5
385,6
386,13
387,6
388,9
389,12
390,8
391,10
392,13
393,6
394,9
395,5
396,9
397,4
398,4
399,11
400,8
401,5
402,4
403,4
404,6
405,7
406,6
407,9
408,5
409,8
410,10
411,6
412,8
413,8
414,1
415,5
416,5
417,4
418,4
419,4
420,4
421,5
422,10
423,12
424,11
425,9
426,6
427,9
428,9
429,7
430,12
431,9
432,10
433,5
434,6
435,4
436,8
437,9
438,7
439,4
440,9
441,9
442,9
443,4
444,7
445,8
446,10
447,5
448,9
449,5
450,5
451,5
452,5
453,7
454,9
455,4
456,8
457,6
458,14
459,5
460,6
461,6
462,7
463,7
464,8
465,12
466,13
467,8
468,11
469,17
470,10
471,4
472,9
473,10
474,10
475,8
476,9
477,8
478,6
479,11
480,10
481,20
482,6
483,5
484,5
485,10
486,7
487,6
488,14
489,14
490,11
491,8
492,14
493,9
494,15
495,21
496,11
497,15
498,16
499,17
500,20
501,19
502,23
503,15
504,19
505,27
506,28
507,33
508,39
509,51
510,56
511,93
512,116
513,57
514,57
515,51
516,31
517,32
518,31
519,20
520,21
521,19
522,14
523,12
524,8
525,14
526,11
527,12
528,17
529,11
530,10
531,17
532,9
533,6
534,6
535,6
536,3
537,5
538,4
539,6
540,6
541,14
542,13
543,6
544,8
545,2
546,1
547,3
548,2
549,7
550,13
551,6
552,4
553,5
554,5
555,11
556,9
557,5
558,7
559,4
560,6
561,14
562,6
563,6
564,5
565,4
566,5
567,8
568,2
569,6
570,6
571,5
572,9
573,5
574,4
575,5
576,10
577,7
578,2
579,4
580,3
581,4
582,1
583,7
584,4
585,3
586,3
587,5
588,6
589,1
590,4
591,8
592,2
593,6
594,6
595,3
596,8
597,5
598,5
599,4
600,1
601,4
602,5
603,2
604,4
605,5
606,2
607,3
608,4
609,2
610,2
611,1
612,5
613,5
614,2
615,6
616,7
617,5
618,4
619,4
620,4
621,5
622,1
623,7
624,1
625,6
626,6
627,3
628,2
629,2
631,7
632,8
633,5
634,3
635,7
636,3
637,5
638,5
639,6
640,2
641,3
642,5
643,1
644,3
645,5
646,10
647,6
648,2
649,4
650,6
651,5
652,1
653,5
654,3
655,3
656,3
657,1
659,4
660,2
661,3
662,5
663,2
664,3
665,3
666,3
667,5
668,3
669,1
670,1
671,5
672,3
673,5
674,7
675,4
676,3
677,4
678,2
679,4
680,4
681,2
682,4
683,4
684,7
685,7
686,1
687,6
688,4
689,1
690,4
691,4
692,1
693,5
694,1
695,7
696,3
697,5
698,7
699,2
700,9
702,3
703,4
704,3
705,4
706,6
707,1
708,3
709,2
710,6
711,5
712,6
713,1
714,4
715,4
716,6
717,8
718,3
719,1
720,6
721,9
722,10
723,6
724,4
725,6
726,8
727,4
728,5
729,7
730,5
731,4
732,5
733,1
734,4
735,8
736,9
737,5
738,6
739,4
740,4
741,3
742,7
743,9
744,9
745,6
746,2
747,10
748,6
749,7
750,6
751,5
752,14
753,9
754,7
755,7
756,12
757,11
758,20
759,18
760,19
761,14
762,21
763,29
764,34
765,31
766,45
767,52
768,52
769,50
770,29
771,20
772,28
773,26
774,11
775,13
776,11
777,15
778,15
779,11
780,7
781,7
782,13
783,10
784,3
785,10
786,3
787,9
788,12
789,1
790,5
791,4
792,3
793,5
794,2
795,5
796,5
797,3
798,7
799,6
800,6
801,2
802,8
803,5
804,3
805,7
806,6
807,3
808,9
809,6
810,3
811,5
812,7
813,9
814,6
815,3
816,5
817,7
818,3
819,7
820,4
821,5
822,6
823,2
825,2
826,2
827,3
828,5
830,3
831,3
832,10
833,5
834,3
836,3
837,4
838,7
839,3
840,3
841,3
842,2
844,6
845,1
846,2
847,1
849,5
851,3
852,3
854,6
855,4
856,1
857,2
858,4
859,3
860,2
861,6
862,1
863,5
864,4
865,3
866,3
867,2
868,2
869,3
870,1
871,3
872,2
873,3
874,2
875,1
876,2
877,3
878,2
879,3
880,4
881,5
882,1
883,1
884,1
885,2
886,2
887,4
888,1
889,5
890,1
891,3
892,3
893,1
894,4
895,6
896,5
897,5
898,3
899,3
900,1
901,6
903,3
904,3
905,3
906,4
907,1
908,4
909,3
910,6
911,5
912,2
913,2
914,1
915,1
916,3
917,4
918,1
919,3
920,3
921,3
923,1
924,1
925,3
926,2
927,1
928,2
929,2
933,2
934,1
935,5
936,6
938,4
939,3
941,3
942,2
945,3
946,2
947,4
948,1
949,2
950,2
951,3
952,2
953,3
954,4
955,1
956,4
957,2
958,3
959,3
960,5
961,4
962,2
963,1
964,1
965,1
966,2
967,7
968,4
969,4
970,6
971,9
972,8
974,2
975,3
976,6
977,2
978,1
979,5
980,4
981,3
982,1
983,7
984,2
985,4
986,2
987,5
988,2
989,3
990,6
991,2
992,2
993,5
994,4
995,1
996,4
997,5
998,5
999,6
1000,4
1001,2
1002,8
1003,3
1004,7
1005,6
1006,9
1007,5
1008,8
1009,8
1010,5
1011,4
1012,7
1013,10
1014,12
1015,16
1016,12
1017,12
1018,18
1019,18
1020,17
1021,22
1022,29
1023,24
1024,44
1025,33
1026,34
1027,21
1028,13
1029,24
1030,19
1031,13
1032,15
1033,19
1034,10
1035,8
1036,5
1037,2
1038,3
1039,13
1040,4
1041,1
1042,6
1043,4
1044,7
1045,6
1046,4
1047,7
1048,2
1049,5
1050,4
1051,6
1052,4
1053,5
1054,4
1055,3
1056,5
1057,3
1058,6
1059,4
1060,6
1061,2
1062,5
1063,4
1064,3
1065,3
1066,5
1067,4
1068,4
1069,6
1070,2
1071,8
1072,7
1073,2
1074,1
1075,3
1076,1
1077,3
1078,4
1079,3
1080,1
1081,3
1082,2
1083,3
1084,4
1085,3
1086,3
1087,4
1088,1
1089,1
1090,5
1091,2
1092,4
1093,2
1095,3
1096,3
1097,2
1098,4
1099,3
1102,4
1103,3
1104,2
1105,5
1106,3
1107,4
1108,3
1109,2
1110,1
1111,1
1113,1
1115,1
1116,1
1117,1
1118,1
1119,4
1120,5
1121,3
1122,2
1123,4
1124,5
1125,2
1126,2
1127,2
1128,3
1129,1
1130,3
1134,1
1135,2
1136,1
1138,1
1139,2
1140,3
1142,3
1143,4
1144,3
1145,1
1146,6
1147,1
1148,2
1149,2
1150,1
1151,4
1152,4
1153,3
1154,3
1155,3
1156,1
1157,5
1158,4
1159,3
1160,3
1161,3
1162,2
1164,2
1165,3
1166,1
1167,3
1168,3
1171,3
1172,1
1173,4
1174,2
1175,2
1176,1
1177,2
1179,1
1180,4
1181,1
1182,1
1183,3
1184,3
1185,2
1186,4
1187,1
1188,1
1189,1
1190,4
1191,4
1192,3
1193,4
1194,3
1196,4
1197,2
1198,1
1199,2
1200,2
1201,3
1202,2
1203,1
1204,2
1205,2
1206,3
1207,1
1209,3
1210,1
1211,6
1212,1
1213,2
1214,2
1215,2
1216,3
1217,3
1218,1
1219,2
1220,5
1221,4
1222,2
1223,1
