0,324
1,842
2,475
3,447
4,350
5,296
6,284
7,225
8,250
9,225
10,216
11,203
12,182
13,182
14,154
15,164
16,160
17,151
18,126
19,128
20,141
21,111
22,113
23,98
24,134
25,104
26,110
27,116
28,104
29,103
30,81
31,83
32,72
33,85
34,79
35,88
36,90
37,86
38,65
39,77
40,69
41,72
42,81
43,63
44,70
45,71
46,74
47,66
48,73
49,59
50,89
51,90
52,66
53,74
54,55
55,69
56,62
57,62
58,68
59,75
60,74
61,72
62,64
63,53
64,57
65,55
66,62
67,82
68,48
69,63
70,67
71,52
72,45
73,50
74,52
75,55
76,43
77,61
78,54
79,56
80,43
81,41
82,44
83,43
84,46
85,55
86,45
87,49
88,51
89,39
90,45
91,48
92,48
93,42
94,43
95,50
96,36
97,36
98,28
99,32
100,48
101,31
102,35
103,42
104,45
105,40
106,29
107,40
108,38
109,37
110,37
111,35
112,33
113,34
114,38
115,35
116,32
117,27
118,34
119,28
120,29
121,36
122,30
123,28
124,32
125,34
126,32
127,25
128,28
129,41
130,19
131,32
132,25
133,26
134,21
135,28
136,23
137,30
138,35
139,20
140,32
141,25
142,23
143,28
144,26
145,28
146,23
147,38
148,33
149,28
150,28
151,26
152,27
153,30
154,36
155,21
156,28
157,29
158,37
159,29
160,28
161,28
162,27
163,32
164,30
165,29
166,35
167,28
168,27
169,21
170,25
171,27
172,25
173,22
174,22
175,35
176,23
177,32
178,24
179,24
180,22
181,23
182,28
183,20
184,33
185,21
186,20
187,30
188,17
189,24
190,22
191,29
192,28
193,18
194,16
195,30
196,31
197,18
198,33
199,30
200,30
201,28
202,28
203,25
204,28
205,19
206,24
207,27
208,28
209,29
210,29
211,18
212,26
213,28
214,26
215,22
216,25
217,29
218,33
219,19
220,19
221,25
222,33
223,28
224,32
225,25
226,22
227,27
228,20
229,27
230,26
231,31
232,18
233,24
234,27
235,27
236,31
237,24
238,26
239,22
240,21
241,23
242,20
243,26
244,19
245,29
246,26
247,27
248,27
249,25
250,22
251,20
252,16
253,25
254,30
255,23
256,16
257,15
258,23
259,18
260,21
261,41
262,23
263,21
264,22
265,23
266,25
267,25
268,14
269,25
270,22
271,29
272,30
273,30
274,31
275,27
276,20
277,25
278,29
279,30
280,21
281,31
282,22
283,28
284,31
285,27
286,18
287,33
288,30
289,24
290,22
291,28
292,36
293,24
294,23
295,30
296,34
297,38
298,40
299,26
300,26
301,35
302,31
303,31
304,34
305,30
306,33
307,31
308,29
309,34
310,40
311,31
312,28
313,26
314,34
315,30
316,37
317,32
318,31
319,32
320,17
321,41
322,32
323,33
324,51
325,37
326,35
327,39
328,34
329,32
330,32
331,45
332,29
333,44
334,35
335,37
336,40
337,40
338,44
339,37
340,35
341,47
342,54
343,43
344,60
345,53
346,44
347,49
348,46
349,63
350,56
351,74
352,62
353,53
354,71
355,79
356,82
357,89
358,79
359,109
360,374
361,124
362,90
363,69
364,71
365,58
366,55
367,56
368,58
369,37
370,44
371,43
372,28
373,33
374,21
375,32
376,34
377,28
378,36
379,23
380,30
381,30
382,26
383,20
384,22
385,22
386,24
387,22
388,13
389,22
390,21
391,19
392,21
393,26
394,18
395,18
396,13
397,14
398,26
399,13
400,14
401,13
402,20
403,11
404,12
405,15
406,18
407,14
408,29
409,13
410,6
411,11
412,8
413,8
414,15
415,19
416,26
417,17
418,11
419,12
420,16
421,15
422,15
423,18
424,9
425,5
426,11
427,13
428,15
429,13
430,15
431,10
432,8
433,4
434,12
435,13
436,16
437,18
438,7
439,10
440,16
441,6
442,9
443,3
444,8
445,11
446,6
447,17
448,9
449,6
450,8
451,9
452,4
453,11
454,10
455,9
456,9
457,8
458,3
459,6
460,4
461,4
462,7
463,3
464,11
465,5
466,4
467,8
468,6
469,6
470,8
471,8
472,6
473,9
474,6
475,8
476,5
477,5
478,8
479,4
480,7
481,6
482,7
483,9
484,6
485,7
486,7
487,4
488,6
489,3
490,2
491,8
492,5
493,5
494,2
495,4
496,3
497,7
498,7
499,6
500,4
501,9
502,6
503,4
504,8
505,9
506,3
507,4
508,7
509,6
510,9
511,7
512,7
513,4
514,6
515,10
516,3
517,5
518,8
519,8
520,8
521,6
522,4
523,7
524,8
525,8
526,6
527,7
528,2
529,5
530,6
531,2
532,10
533,11
534,3
535,5
536,9
537,7
538,5
539,4
540,10
541,6
542,8
543,4
544,4
545,7
546,7
547,2
548,3
549,4
550,7
551,4
552,5
553,11
554,4
555,5
556,9
557,2
558,7
559,9
560,5
561,7
562,5
563,6
564,6
565,7
566,4
567,10
568,5
569,5
570,11
571,10
572,9
573,4
574,9
575,4
576,7
577,7
578,5
579,1
580,11
581,2
582,6
