0,4348
1,7887
2,7399
3,6443
4,5856
5,4845
6,3891
7,3317
8,2675
9,2234
10,1846
11,1548
12,1239
13,1096
14,903
15,788
16,643
17,548
18,451
19,459
20,421
21,388
22,315
23,310
24,272
25,274
26,247
27,226
28,195
29,177
30,176
31,170
32,166
33,155
34,133
35,125
36,126
37,117
38,110
39,100
40,108
41,113
42,92
43,109
44,68
45,62
46,86
47,62
48,79
49,56
50,66
51,66
52,58
53,60
54,60
55,52
56,43
57,49
58,36
59,48
60,49
61,41
62,53
63,37
64,49
65,39
66,44
67,33
68,28
69,42
70,30
71,41
72,31
73,24
74,36
75,17
76,30
77,29
78,20
79,33
80,20
81,15
82,25
83,20
84,26
85,26
86,13
87,20
88,20
89,18
90,13
91,10
92,17
93,22
94,8
95,26
96,9
97,11
98,19
99,11
100,16
101,7
102,16
103,9
104,11
105,11
106,11
107,20
108,10
109,8
110,9
111,10
112,11
113,3
114,9
115,8
116,10
117,7
118,5
119,11
120,7
121,7
122,6
123,6
124,2
125,12
126,6
127,6
128,4
129,7
130,6
131,2
132,4
133,4
134,8
135,2
136,3
137,5
138,3
139,6
140,4
141,5
142,3
143,7
144,5
145,2
146,5
148,5
149,5
150,4
151,5
152,1
153,3
154,1
155,1
156,5
157,1
158,3
159,1
160,6
161,2
162,3
163,1
164,3
165,2
166,4
167,3
168,7
169,2
170,2
171,6
172,2
174,1
175,1
176,1
177,2
178,2
180,4
181,1
183,1
184,3
185,2
186,2
187,5
190,2
191,3
192,2
196,3
198,1
199,1
200,1
201,4
202,2
203,2
204,2
206,2
207,3
208,2
209,2
210,1
211,2
212,3
215,2
217,1
218,1
219,1
226,1
229,1
231,1
245,1
