0,5106
1,6560
2,5366
3,4304
4,3448
5,2791
6,2328
7,1945
8,1637
9,1388
10,1252
11,996
12,898
13,826
14,762
15,683
16,787
17,552
18,535
19,539
20,496
21,502
22,515
23,487
24,538
25,482
26,519
27,483
28,517
29,436
30,441
31,441
32,407
33,394
34,357
35,381
36,342
37,355
38,359
39,380
40,365
41,353
42,416
43,349
44,352
45,385
46,387
47,377
48,397
49,418
50,411
51,383
52,406
53,371
54,411
55,414
56,387
57,415
58,374
59,370
60,425
61,407
62,391
63,375
64,440
65,419
66,432
67,403
68,421
69,432
70,460
71,460
72,438
73,487
74,449
75,427
76,501
77,445
78,476
79,507
80,468
81,512
82,481
83,446
84,449
85,442
86,460
87,449
88,466
89,464
90,464
91,425
92,478
93,440
94,446
95,498
96,497
97,501
98,473
99,518
100,510
101,496
102,523
103,518
104,507
105,509
106,511
107,464
108,548
109,523
110,515
111,506
112,477
113,487
114,483
115,539
116,488
117,473
118,452
119,418
120,460
121,467
122,406
123,452
124,415
125,428
126,457
127,422
128,358
129,372
130,322
131,338
132,337
133,322
134,311
135,289
136,286
137,268
138,253
139,236
140,229
141,230
142,232
143,199
144,212
145,204
146,201
147,201
148,202
149,199
150,191
151,200
152,173
153,177
154,180
155,168
156,157
157,135
158,152
159,137
160,128
161,115
162,137
163,118
164,118
165,114
166,104
167,112
168,121
169,122
170,118
171,115
172,88
173,113
174,94
175,104
176,84
177,85
178,68
179,76
180,79
181,87
182,89
183,76
184,99
185,86
186,91
187,79
188,83
189,76
190,69
191,76
192,60
193,61
194,67
195,74
196,61
197,82
198,62
199,68
200,77
201,71
202,58
203,77
204,71
205,59
206,46
207,62
208,60
209,46
210,48
211,43
212,38
213,56
214,44
215,30
216,37
217,27
218,21
219,28
220,19
221,25
222,24
223,23
224,21
225,30
226,31
227,37
228,36
229,43
230,45
231,53
232,39
233,35
234,28
235,66
236,36
237,33
238,6
239,3
240,2
242,1
243,1
245,1
247,1
248,3
249,1
251,1
255,5
